id,name,drugType,blackBoxWarning,yearOfFirstApproval,parentId,childChemblIds,linkedDiseases.rows,hasBeenWithdrawn,linkedTargets.rows
CHEMBL941,IMATINIB,Small molecule,False,2001.0,,['CHEMBL2386595' 'CHEMBL1642'],"['MONDO_0000873' 'EFO_0001361' 'EFO_0004683' 'EFO_0000365' 'EFO_0007444'
 'EFO_0000756' 'MONDO_0000956' 'EFO_1001919' 'EFO_1000657' 'EFO_0005952'
 'EFO_0000497' 'EFO_0000333' 'EFO_1001951' 'EFO_0000565' 'Orphanet_178'
 'EFO_0000339' 'EFO_0000588' 'EFO_0000389' 'MONDO_0008903' 'EFO_1001814'
 'EFO_0000641' 'EFO_0000760' 'EFO_0004288' 'MONDO_0002715' 'MONDO_0007608'
 'MONDO_0013730' 'MONDO_0005149' 'EFO_0002618' 'EFO_0000220'
 'MONDO_0002108' 'EFO_0001642' 'MONDO_0008170' 'EFO_0000349' 'EFO_0005842'
 'Orphanet_3389' 'Orphanet_636' 'EFO_1001946' 'MONDO_0044881'
 'EFO_0002429' 'MONDO_0008315' 'Orphanet_398934' 'EFO_1000576'
 'EFO_0003032' 'MONDO_0000544' 'MONDO_0100096' 'EFO_0000270'
 'MONDO_0044917' 'EFO_0001359' 'EFO_0002428' 'EFO_0000574' 'EFO_1000613'
 'EFO_0001376' 'EFO_0004610' 'Orphanet_232' 'MONDO_0015686' 'EFO_0000768'
 'EFO_1001465' 'MONDO_0007254' 'EFO_0002087' 'MONDO_0021063' 'EFO_0000209'
 'HP_0001880' 'MONDO_0003541' 'MONDO_0002087' 'Orphanet_538' 'EFO_0002430'
 'MONDO_0001056' 'MONDO_0002158' 'Orphanet_31112' 'EFO_0000712'
 'EFO_0004289' 'EFO_0000673' 'EFO_1001361' 'EFO_1001993' 'MONDO_0020743'
 'EFO_0000717' 'MONDO_0002618' 'EFO_0002617' 'EFO_1000158' 'EFO_0002914'
 'EFO_0000616' 'EFO_0003897' 'EFO_0000685' 'EFO_0006859' 'EFO_0000503'
 'Orphanet_44890' 'MONDO_0016586' 'EFO_0000222' 'MONDO_0000870'
 'EFO_0000313' 'EFO_0003060' 'MONDO_0003865' 'EFO_0000311' 'EFO_0003885'
 'MONDO_0002676' 'EFO_1001471' 'EFO_0000658' 'EFO_0006861' 'MONDO_0011962'
 'EFO_0000702' 'EFO_1001947' 'MONDO_0002367' 'EFO_1000895' 'EFO_1001467'
 'MONDO_0024880' 'EFO_0000691' 'MONDO_0004643' 'EFO_0000519' 'EFO_0003956'
 'Orphanet_31837']",False,['ENSG00000097007' 'ENSG00000157404' 'ENSG00000113721']
CHEMBL1014,CANDESARTAN CILEXETIL,Small molecule,True,1998.0,,,"['HP_0003124' 'HP_0000093' 'EFO_0000401' 'EFO_0001645' 'MONDO_0007254'
 'EFO_0000373' 'EFO_0000319' 'EFO_0003774' 'EFO_1001496' 'EFO_0003843'
 'EFO_0000537' 'EFO_0003913' 'EFO_1001153' 'EFO_0003914' 'EFO_1001150'
 'EFO_0003144' 'EFO_0001359' 'EFO_0000712' 'EFO_1002032' 'EFO_0001360'
 'EFO_0000400' 'HP_0001653']",False,['ENSG00000144891']
CHEMBL1089318,OPICAPONE,Small molecule,False,2020.0,,,,False,
CHEMBL1123,DICYCLOMINE,Small molecule,False,1950.0,,['CHEMBL1200479'],['EFO_0010282'],False,['ENSG00000133019' 'ENSG00000168539']
CHEMBL1139,EPOPROSTENOL,Small molecule,False,1995.0,,['CHEMBL962'],"['MONDO_0002492' 'EFO_0003086' 'MONDO_0005149' 'EFO_0001361' 'EFO_0000713'
 'MONDO_0100096' 'EFO_0002687' 'EFO_0003827' 'EFO_0003144' 'EFO_0000319'
 'HP_0004419' 'MONDO_0043510' 'EFO_0001360']",False,['ENSG00000160013']
CHEMBL1187833,UMECLIDINIUM,Small molecule,False,2013.0,,['CHEMBL523299'],"['HP_0006536' 'EFO_0000270' 'EFO_0000464' 'EFO_0006505' 'HP_0000975'
 'EFO_0000341']",False,['ENSG00000133019']
CHEMBL1201631,INSULIN,Protein,False,1982.0,,,"['EFO_0006834' 'EFO_0003095' 'MONDO_0002009' 'EFO_0000401' 'HP_0002153'
 'EFO_0003768' 'EFO_0000373' 'EFO_0003774' 'EFO_0009267' 'MONDO_0018555'
 'EFO_1001951' 'EFO_0003914' 'EFO_1000653' 'HP_0100543' 'EFO_1000783'
 'EFO_0004593' 'EFO_0000289' 'MONDO_0002146' 'EFO_0000712' 'EFO_0003884'
 'EFO_0004143' 'EFO_0003917' 'EFO_0000400' 'EFO_0000692' 'HP_0000842'
 'HP_0002140' 'HP_0003124' 'EFO_0002508' 'EFO_0001645' 'HP_0001919'
 'HP_0011015' 'EFO_0003929' 'EFO_0009516' 'EFO_0001358' 'EFO_0001073'
 'EFO_0003843' 'EFO_0000537' 'HP_0100806' 'EFO_1001050' 'EFO_0003840'
 'EFO_0007430' 'MONDO_0100096' 'EFO_1000985' 'EFO_0002614' 'EFO_0001359'
 'HP_0003074' 'EFO_0008583' 'HP_0001943' 'EFO_0000341' 'EFO_0000612'
 'EFO_0000516' 'EFO_0001360' 'EFO_0005411' 'EFO_0005672']",False,['ENSG00000171105']
CHEMBL1232131,DOBESILIC ACID,Small molecule,False,,,['CHEMBL2106191' 'CHEMBL1707052' 'CHEMBL1514715'],,False,
CHEMBL1480987,CYCLANDELATE,Small molecule,False,,,,,False,
CHEMBL1594,PANTOTHENIC ACID,Small molecule,False,1993.0,,['CHEMBL1901349'],,False,
CHEMBL1755,CONIVAPTAN,Small molecule,False,2005.0,,['CHEMBL1201108'],"['EFO_0001422' 'HP_0002902' 'EFO_0003144' 'EFO_0001421' 'EFO_0000319'
 'MONDO_0043510']",False,['ENSG00000126895' 'ENSG00000166148']
CHEMBL4297620,SOLRIAMFETOL,Small molecule,False,2019.0,,['CHEMBL4297212'],,False,
CHEMBL4298110,FERRIC MALTOL,Small molecule,False,2019.0,,,,False,
CHEMBL452231,TENIPOSIDE,Small molecule,True,1992.0,,,['EFO_0000565' 'EFO_0000616' 'EFO_0000220' 'EFO_0000574' 'MONDO_0003541'],False,['ENSG00000131747' 'ENSG00000077097']
CHEMBL58,MITOXANTRONE,Small molecule,True,1987.0,,['CHEMBL1200827' 'CHEMBL1417019'],"['MONDO_0000873' 'MONDO_0007254' 'EFO_1001469' 'EFO_0005952' 'EFO_1001052'
 'MONDO_0003541' 'EFO_0000565' 'EFO_0004251' 'EFO_0000178' 'EFO_0000339'
 'MONDO_0019460' 'EFO_0004289' 'EFO_1001830' 'EFO_0000196' 'EFO_0000673'
 'EFO_0000326' 'EFO_0000330' 'EFO_0000182' 'MONDO_0020743' 'EFO_0008522'
 'EFO_0000198' 'EFO_0000616' 'EFO_0000220' 'MONDO_0019457' 'MONDO_0008170'
 'EFO_0000403' 'EFO_0000222' 'EFO_0003929' 'EFO_1000286' 'EFO_0000224'
 'MONDO_0008315' 'EFO_0003843' 'EFO_0001663' 'EFO_0000311' 'EFO_0000211'
 'EFO_0003885' 'MONDO_0001023' 'EFO_0000095' 'MONDO_0019472' 'EFO_0000574'
 'EFO_0004256' 'MONDO_0018906' 'EFO_0001378']",False,['ENSG00000131747']
CHEMBL715,OLANZAPINE,Small molecule,True,1996.0,,['CHEMBL1201741' 'CHEMBL3989694'],"['EFO_0004566' 'EFO_0004280' 'MONDO_0002009' 'HP_0000726' 'EFO_0003847'
 'EFO_0009267' 'HP_0001824' 'HP_0002018' 'EFO_0003829' 'MONDO_0001416'
 'EFO_0004247' 'EFO_0000289' 'MONDO_0002050' 'HP_0002017' 'EFO_0003761'
 'EFO_0009854' 'HP_0002013' 'HP_0012167' 'EFO_0000253' 'EFO_0004242'
 'EFO_0005230' 'EFO_0000692' 'EFO_0004215' 'EFO_0000616' 'EFO_0005203'
 'EFO_0006911' 'HP_0012076' 'EFO_0000677' 'EFO_1000904' 'EFO_0003758'
 'EFO_0009963' 'EFO_0005407' 'HP_0002315' 'HP_0000713' 'EFO_0003852'
 'Orphanet_399' 'Orphanet_79292' 'EFO_0004888' 'EFO_0004699' 'EFO_0005411']",False,"['ENSG00000149295' 'ENSG00000069696' 'ENSG00000102468' 'ENSG00000151577'
 'ENSG00000147246']"
CHEMBL729,LOPINAVIR,Small molecule,False,2000.0,,,,False,
CHEMBL996,CEFOXITIN,Small molecule,True,1978.0,,['CHEMBL1200530'],,False,
CHEMBL1042,CHOLECALCIFEROL,Small molecule,False,1999.0,,,"['EFO_1001173' 'EFO_0000365' 'EFO_0000555' 'EFO_0000756' 'EFO_0003762'
 'HP_0011950' 'EFO_1001951' 'EFO_0003964' 'EFO_1000653' 'HP_0100543'
 'EFO_0003931' 'EFO_0002690' 'EFO_0003884' 'EFO_0004616' 'EFO_0000676'
 'EFO_1000961' 'EFO_0000400' 'EFO_0009686' 'EFO_0000180' 'EFO_0005583'
 'EFO_0003758' 'MONDO_0002363' 'MONDO_0002508' 'Orphanet_636'
 'EFO_0000384' 'MONDO_0008315' 'EFO_0000660' 'EFO_0002496' 'GO_0007568'
 'EFO_1000049' 'Orphanet_101997' 'EFO_0007328' 'EFO_0000341' 'Orphanet_43'
 'EFO_0004248' 'HP_0002901' 'EFO_0007405' 'EFO_0005878' 'MONDO_0007254'
 'Orphanet_586' 'EFO_0003882' 'MONDO_0002050' 'MONDO_0002898'
 'EFO_0002546' 'EFO_0000694' 'EFO_0000616' 'EFO_0000280' 'EFO_0000765'
 'EFO_0004261' 'EFO_0008572' 'EFO_0000222' 'EFO_0003929' 'EFO_0000319'
 'EFO_0001073' 'EFO_0000537' 'EFO_0000195' 'EFO_0003885' 'EFO_1001121'
 'EFO_0000764' 'EFO_0007141' 'EFO_0005411' 'EFO_0000519' 'EFO_0004265'
 'EFO_0003956' 'EFO_0000729' 'EFO_0003095' 'EFO_0005406' 'HP_0001268'
 'EFO_1000657' 'EFO_0003774' 'EFO_0005681' 'HP_0000938' 'EFO_0004593'
 'EFO_0002506' 'EFO_0000544' 'EFO_0000692' 'Orphanet_145' 'EFO_0002508'
 'MONDO_0008170' 'EFO_0000701' 'Orphanet_3389' 'EFO_0009516'
 'MONDO_0044881' 'Orphanet_309005' 'HP_0002110' 'MP_0001845'
 'MONDO_0100096' 'EFO_0008506' 'EFO_0000270' 'EFO_0001359' 'EFO_0000432'
 'EFO_0000342' 'EFO_0001360' 'EFO_0003785' 'Orphanet_232' 'EFO_0001065'
 'EFO_0009531' 'EFO_0000274' 'MONDO_0021063' 'EFO_0002950' 'MONDO_0002146'
 'EFO_0000474' 'EFO_0005531' 'EFO_0003144' 'EFO_0000673' 'EFO_0004272'
 'EFO_0003047' 'EFO_0003917' 'MONDO_0004647' 'EFO_0008521' 'Orphanet_666'
 'EFO_0007214' 'EFO_0002609' 'EFO_0000311' 'EFO_0003106' 'EFO_0000095'
 'EFO_0003854' 'EFO_0003766' 'EFO_1001029' 'EFO_0003944' 'HP_0001891']",False,['ENSG00000111424']
CHEMBL1072,BUMETANIDE,Small molecule,True,1983.0,,,"['EFO_0003086' 'EFO_0003756' 'EFO_0003144' 'EFO_0003884' 'EFO_0000182'
 'EFO_0003758' 'EFO_0004255' 'EFO_0000373' 'EFO_0000319' 'Orphanet_681'
 'HP_0001250' 'EFO_0001360']",False,['ENSG00000074803']
CHEMBL1112,ARIPIPRAZOLE,Small molecule,True,2002.0,,,"['EFO_0004566' 'EFO_0002610' 'MONDO_0002009' 'EFO_0004216' 'HP_0000726'
 'EFO_0000249' 'EFO_0007453' 'EFO_0003015' 'EFO_0003757' 'EFO_1001917'
 'EFO_0003829' 'EFO_0000289' 'MONDO_0002050' 'EFO_0004714' 'EFO_0007319'
 'EFO_0003761' 'EFO_0009854' 'EFO_0004701' 'EFO_0004242' 'MONDO_0000594'
 'EFO_0005230' 'EFO_0000692' 'EFO_0004215' 'EFO_0003888' 'EFO_0003756'
 'EFO_0005203' 'EFO_0000677' 'EFO_0003758' 'EFO_1000904' 'EFO_0009963'
 'EFO_0005407' 'EFO_0001358' 'Orphanet_908' 'HP_0000713' 'EFO_0008623'
 'MONDO_0002491' 'EFO_0004895' 'EFO_0005411']",False,['ENSG00000178394' 'ENSG00000149295' 'ENSG00000102468']
CHEMBL1166,ARGATROBAN,Small molecule,False,2000.0,,,"['HP_0002140' 'MONDO_0100096' 'EFO_1000985' 'MONDO_0000831' 'EFO_0000712'
 'EFO_0003884' 'EFO_0000319' 'HP_0004419' 'HP_0001873']",False,['ENSG00000180210']
CHEMBL1201,THIOTHIXENE,Small molecule,True,1967.0,,['CHEMBL1200902' 'CHEMBL3989824'],['EFO_0005407'],False,['ENSG00000149295' 'ENSG00000102468']
CHEMBL1201224,CEFMENOXIME,Small molecule,False,1987.0,,['CHEMBL3183193'],,False,
CHEMBL1201439,BASILIXIMAB,Antibody,True,1998.0,,,"['EFO_0000616' 'EFO_0003086' 'EFO_0000729' 'EFO_0002687' 'EFO_0000464'
 'EFO_0000222' 'EFO_0004236' 'MONDO_0002462' 'EFO_1000794' 'EFO_0000540'
 'EFO_0004599' 'Orphanet_567' 'EFO_0001422' 'EFO_1001231' 'EFO_0000544'
 'EFO_0001359' 'EFO_0003884' 'MONDO_0019472' 'EFO_1001226' 'EFO_0000253'
 'EFO_0001378' 'EFO_0000183' 'Orphanet_231214' 'EFO_0000400' 'EFO_0000519'
 'EFO_0001062']",False,['ENSG00000134460']
CHEMBL1201533,THYROTROPIN ALFA,Protein,False,1998.0,,,"['EFO_0003841' 'MONDO_0002108' 'EFO_1001062' 'EFO_0002892' 'EFO_0004237'
 'EFO_0004705']",False,['ENSG00000165409']
CHEMBL1201584,ABCIXIMAB,Antibody,False,1993.0,,,"['EFO_0003777' 'EFO_0001645' 'EFO_0002615' 'EFO_1001045' 'EFO_0003913'
 'EFO_0008585' 'EFO_1000985' 'EFO_0000712' 'MONDO_0005299' 'EFO_0008583'
 'EFO_0000612' 'HP_0004419' 'HP_0031273' 'EFO_0005672']",False,['ENSG00000259207']
CHEMBL170,QUININE,Small molecule,True,2005.0,,"['CHEMBL1201100' 'CHEMBL3707252' 'CHEMBL2146105' 'CHEMBL2146083'
 'CHEMBL3707329' 'CHEMBL588046' 'CHEMBL3229759' 'CHEMBL3229764'
 'CHEMBL589001' 'CHEMBL1899143' 'CHEMBL2146084' 'CHEMBL2359966'
 'CHEMBL2146088' 'CHEMBL3707332' 'CHEMBL3706390']",,False,
CHEMBL17157,TERFENADINE,Small molecule,False,1985.0,,,"['EFO_0003885' 'EFO_0003840' 'EFO_0000270' 'EFO_0000403' 'EFO_0004197'
 'EFO_0007304' 'EFO_0003785']",True,['ENSG00000196639']
CHEMBL1752,DYPHYLLINE,Small molecule,False,1951.0,,,['HP_0006536'],False,"['ENSG00000065989' 'ENSG00000105650' 'ENSG00000113448' 'ENSG00000172572'
 'ENSG00000184588']"
CHEMBL2107857,METRELEPTIN,Protein,True,2014.0,,,"['EFO_0000195' 'EFO_0010269' 'MONDO_0027766' 'EFO_0003095' 'EFO_0002614'
 'EFO_0001359' 'EFO_1001348' 'EFO_1000727' 'EFO_0001073' 'EFO_0002756'
 'Orphanet_98306']",False,['ENSG00000116678']
CHEMBL2107991,"GELATIN SPONGE, ABSORBABLE",Unknown,False,,,,,False,
CHEMBL2108597,FERRIC CARBOXYMALTOSE,Unknown,False,2013.0,,,,False,
CHEMBL3183075,NIZATIDINE,Small molecule,False,1988.0,,,['HP_0004398' 'EFO_0003948' 'EFO_0000217' 'EFO_1000948' 'EFO_0000692'],False,['ENSG00000113749']
CHEMBL3184512,CLINDAMYCIN PHOSPHATE,Small molecule,True,1972.0,,,,False,
CHEMBL35,FUROSEMIDE,Small molecule,True,1966.0,,['CHEMBL1788133'],"['EFO_0004610' 'EFO_0003086' 'EFO_0000401' 'EFO_0009373' 'EFO_0000373'
 'EFO_1002048' 'EFO_0009840' 'HP_0011950' 'EFO_0000565' 'EFO_0003914'
 'Orphanet_70589' 'EFO_0003144' 'EFO_0003884' 'EFO_0004255' 'EFO_1002032'
 'EFO_0003917' 'EFO_0000400' 'EFO_0000692' 'MONDO_0024664' 'HP_0002094'
 'HP_0003124' 'HP_0001919' 'EFO_0001645' 'EFO_0000222' 'EFO_0000319'
 'EFO_0003818' 'EFO_0002496' 'EFO_0000537' 'EFO_0000311' 'EFO_0001422'
 'EFO_1000391' 'EFO_0009662' 'EFO_0003827' 'EFO_0008583' 'EFO_0001360'
 'EFO_0000668' 'EFO_1000899']",False,['ENSG00000074803']
CHEMBL443,SULFAMETHOXAZOLE,Small molecule,False,1973.0,,,,False,
CHEMBL488,AMINOGLUTETHIMIDE,Small molecule,False,1980.0,,,['EFO_0000616' 'MONDO_0007254' 'MONDO_0008315'],False,['ENSG00000137869' 'ENSG00000140459']
CHEMBL504,DIMETHYL SULFOXIDE,Small molecule,False,1978.0,,,,False,
CHEMBL600325,PROSCILLARIDIN,Small molecule,False,,,,,False,
CHEMBL1082,AMOXICILLIN,Small molecule,False,1974.0,,['CHEMBL2105950'],,False,
CHEMBL1180725,PROPANTHELINE,Small molecule,False,1953.0,,['CHEMBL1240'],['EFO_0010282' 'EFO_0004253' 'EFO_1000781'],False,['ENSG00000133019' 'ENSG00000181072' 'ENSG00000168539']
CHEMBL1200686,PIMECROLIMUS,Small molecule,True,2001.0,,,"['MONDO_0026045' 'EFO_1000906' 'HP_0000964' 'EFO_1000764' 'EFO_1000724'
 'MONDO_0002406' 'EFO_1001305' 'EFO_0004208' 'EFO_0000274' 'EFO_1000726'
 'EFO_0008517' 'Orphanet_634']",False,['ENSG00000088832']
CHEMBL1200862,METYROSINE,Small molecule,False,1979.0,,,['EFO_0005407' 'EFO_0000537'],False,['ENSG00000180176']
CHEMBL1292,CLOFAZIMINE,Small molecule,False,1986.0,,,,False,
CHEMBL1396,VARENICLINE,Small molecule,False,2006.0,,['CHEMBL1201135' 'CHEMBL556954' 'CHEMBL2358534' 'CHEMBL2062259'],"['EFO_0004319' 'Orphanet_98757' 'EFO_0002610' 'EFO_0004329' 'EFO_0002508'
 'EFO_0001645' 'EFO_0000249' 'EFO_0003768' 'EFO_0000313' 'EFO_0001071'
 'Orphanet_95' 'EFO_0003829' 'EFO_0000311' 'EFO_0007191' 'EFO_0003890'
 'MONDO_0002491' 'EFO_0006344' 'EFO_0000270' 'MONDO_0008903' 'EFO_0004701'
 'EFO_0000692' 'EFO_0005411' 'EFO_0005672']",False,['ENSG00000160716' 'ENSG00000101204']
CHEMBL1549,HYDROCORTISONE CYPIONATE,Small molecule,False,1955.0,,,['EFO_0000729' 'EFO_0009552' 'EFO_0005752' 'HP_0004798' 'MONDO_0009410'],False,['ENSG00000113580']
CHEMBL1587,POLYTHIAZIDE,Small molecule,False,1961.0,,,['EFO_0000319'],False,['ENSG00000070915']
CHEMBL1639,ALISKIREN,Small molecule,True,2007.0,,['CHEMBL559358' 'CHEMBL1667' 'CHEMBL3545059' 'CHEMBL3508698'],"['EFO_0003086' 'EFO_0000275' 'EFO_0000401' 'EFO_0000373' 'EFO_0000319'
 'EFO_1001461' 'EFO_0004194' 'Orphanet_558' 'EFO_0000537' 'EFO_0003914'
 'EFO_0003896' 'EFO_0000195' 'MONDO_0021661' 'EFO_0003144' 'EFO_0003884'
 'EFO_1002032' 'EFO_0000612' 'EFO_0001360' 'EFO_0000400' 'EFO_0009321'
 'EFO_0005672']",False,['ENSG00000143839']
CHEMBL175691,RILPIVIRINE,Small molecule,False,2011.0,,['CHEMBL1628504'],,False,
CHEMBL2218896,NABILONE,Small molecule,False,1985.0,,,"['EFO_0005762' 'EFO_0004320' 'HP_0001257' 'EFO_0005687' 'EFO_0002508'
 'EFO_0001073' 'HP_0002018' 'EFO_0007191' 'EFO_0003885' 'EFO_1000783'
 'HP_0009763' 'EFO_0003100' 'HP_0002017' 'EFO_0004888' 'EFO_0004242']",False,['ENSG00000118432']
CHEMBL2364632,SARECYCLINE,Small molecule,False,2018.0,,['CHEMBL2364633'],,False,
CHEMBL3936761,ZANUBRUTINIB,Small molecule,False,2019.0,,,"['EFO_0009441' 'EFO_0005761' 'EFO_0000403' 'EFO_1001469' 'EFO_0000311'
 'EFO_0000565' 'MONDO_0100096' 'EFO_0000096' 'EFO_0000095' 'MONDO_0017287'
 'EFO_0000574' 'MONDO_0018906' 'MONDO_0015564' 'MONDO_0002083']",False,['ENSG00000010671']
CHEMBL409,BICALUTAMIDE,Small molecule,False,1995.0,,,"['EFO_0000616' 'EFO_0000694' 'EFO_0003869' 'MONDO_0008170' 'MONDO_0007254'
 'MONDO_0004669' 'MONDO_0002087' 'HP_0000771' 'MONDO_0008315'
 'EFO_0000305' 'EFO_0001663' 'MONDO_0002158' 'MONDO_0100096'
 'MONDO_0000088' 'EFO_0000673' 'EFO_0000196']",False,['ENSG00000169083']
CHEMBL434,ISOPROTERENOL,Small molecule,False,1956.0,,['CHEMBL3989521' 'CHEMBL1711'],"['EFO_0000759' 'HP_0006536' 'EFO_0000275' 'Orphanet_230' 'EFO_0004253'
 'EFO_1000645' 'EFO_0005252' 'EFO_0000319']",False,['ENSG00000169252' 'ENSG00000043591' 'ENSG00000188778']
CHEMBL480,LANSOPRAZOLE,Small molecule,False,1995.0,,,"['HP_0001600' 'HP_0002239' 'EFO_0004274' 'MONDO_0007254' 'EFO_1000657'
 'Orphanet_586' 'EFO_1001461' 'EFO_0003948' 'HP_0004398' 'EFO_0002506'
 'MONDO_0002974' 'EFO_1000961' 'EFO_0003917' 'EFO_0000616' 'EFO_0009686'
 'EFO_0000280' 'EFO_0000217' 'EFO_0004269' 'EFO_0004607' 'EFO_0003843'
 'EFO_1001355' 'EFO_0008533' 'EFO_0004232' 'EFO_0009454' 'EFO_0000095'
 'EFO_0000270' 'EFO_0001359' 'MONDO_0011962' 'Orphanet_758' 'EFO_0000574'
 'EFO_0007456' 'EFO_1000270' 'EFO_1001095' 'EFO_0007415']",False,['ENSG00000105675']
CHEMBL639,AZELASTINE,Small molecule,False,1996.0,,['CHEMBL1200809'],"['EFO_0005854' 'EFO_0009364' 'EFO_0007533' 'EFO_0007141' 'EFO_0005751'
 'EFO_1001417' 'HP_0001742' 'EFO_0003956' 'EFO_0003785']",False,['ENSG00000196639']
CHEMBL717,MEDROXYPROGESTERONE ACETATE,Small molecule,True,1959.0,,,"['EFO_0003777' 'EFO_0001065' 'EFO_0007453' 'EFO_0000681' 'EFO_0000249'
 'HP_0031217' 'HP_0000132' 'EFO_0003882' 'EFO_0002950' 'MONDO_0041161'
 'EFO_0002690' 'EFO_1001375' 'HP_0008209' 'EFO_0000673' 'EFO_0000400'
 'EFO_0003877' 'EFO_0000616' 'EFO_0000545' 'HP_0003124' 'EFO_0001645'
 'EFO_0000180' 'EFO_0000319' 'EFO_0003843' 'EFO_0000537' 'MP_0001914'
 'MONDO_0000831' 'EFO_0000764' 'MONDO_0011962' 'MONDO_0002367'
 'Orphanet_881' 'EFO_0003922' 'EFO_1000233']",False,['ENSG00000082175']
CHEMBL1071,OXAPROZIN,Small molecule,True,1992.0,,['CHEMBL1200463'],['EFO_0005755'],False,['ENSG00000073756' 'ENSG00000095303']
CHEMBL1200622,PARICALCITOL,Small molecule,False,1998.0,,,"['EFO_0002618' 'EFO_0003086' 'HP_0002901' 'EFO_1001173' 'EFO_0000616'
 'HP_0000093' 'EFO_0000401' 'EFO_1000657' 'MONDO_0007254' 'EFO_0004194'
 'EFO_1002048' 'MONDO_0008315' 'EFO_0005754' 'EFO_0003896' 'EFO_1000044'
 'EFO_0008506' 'EFO_0002517' 'EFO_0003884' 'EFO_0004272' 'EFO_0001378'
 'EFO_0001360' 'MONDO_0024880' 'EFO_0004285']",False,['ENSG00000111424']
CHEMBL1200922,MEBUTAMATE,Small molecule,False,1982.0,,,,False,
CHEMBL1201170,LITHIUM CITRATE,Small molecule,True,1980.0,,['CHEMBL2103738'],['EFO_0005407'],False,['ENSG00000082701' 'ENSG00000105723' 'ENSG00000133731']
CHEMBL1397,POSACONAZOLE,Small molecule,False,2006.0,,['CHEMBL4303216' 'CHEMBL1908108'],,False,
CHEMBL1505,ALMOTRIPTAN,Small molecule,False,2001.0,,['CHEMBL1200521'],['EFO_0003821' 'EFO_0003843'],False,['ENSG00000135312' 'ENSG00000179546' 'ENSG00000179097']
CHEMBL163,RITONAVIR,Small molecule,True,1996.0,,,,False,
CHEMBL1750,CLOFARABINE,Small molecule,False,2004.0,,,"['EFO_0000198' 'EFO_0000616' 'MONDO_0013730' 'EFO_0005803' 'EFO_1001779'
 'MONDO_0000873' 'EFO_0000220' 'MONDO_0019457' 'EFO_0000222' 'EFO_0005952'
 'MONDO_0003541' 'EFO_0000224' 'EFO_0000311' 'EFO_0000565' 'EFO_1000318'
 'MONDO_0015760' 'EFO_0000339' 'EFO_0000096' 'EFO_0000095' 'EFO_0000574'
 'EFO_0001378' 'EFO_0000183' 'MONDO_0020743' 'Orphanet_2781']",False,"['ENSG00000177084' 'ENSG00000101868' 'ENSG00000146143' 'ENSG00000062822'
 'ENSG00000167325' 'ENSG00000148229' 'ENSG00000198056' 'ENSG00000100479'
 'ENSG00000077514' 'ENSG00000106628' 'ENSG00000014138' 'ENSG00000175482']"
CHEMBL2104095,CHOLINE SALICYLATE,Small molecule,False,,,,,False,
CHEMBL3039597,GENTAMICIN,Small molecule,True,1970.0,,['CHEMBL3039594'],,False,
CHEMBL3237547,CEDAZURIDINE,Small molecule,False,2020.0,,,['EFO_0000198' 'EFO_0000616'],False,['ENSG00000158825']
